,analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year,genre
8417,22050,1455,0.8273572600540108,0.7529278904005542,b'ARDCFNZ1187FB3DDB0',,"b'Madrid, Spain'",,b'35f866dc-c061-48ba-8157-cf2e0eac4857',"(3,)","(3,)",b'Enrique Iglesias',-1,"(20,)","(20,)","(20,)",b'4c517ec39936c25ea9da069baba07947',"(116,)","(116,)","(467,)","(467,)",0.0,234.81423999999998,0.155,0.0,11,0.034,-4.704,0,0.322,b'Can You Hear Me',350598,"(9,)","(9,)","(920,)","(920,)","(920,)","(920,)","(920, 12)","(920,)","(920, 12)","(100,)",,b'SOPUPYW12A8C13DEC9',223.88099999999997,"(933,)","(933,)",119.969,4,0.0,b'Can You Hear Me',3918668,b'TRBCWNH128F93103EE',2008,Pop
8420,22050,7593,0.7072047439332318,0.5196368555463167,b'ARL5BEN1187B98E4D9',,"b'Montego Bay, Jamaica'",,b'07b5e94b-95ac-467d-80e0-a691c709dd11',"(2,)","(2,)",b'Jah Cure',-1,"(10,)","(10,)","(10,)",b'929311f17fa90870c70dbee9440d93fb',"(642,)","(642,)","(642,)","(642,)",0.0,240.48281,0.0,0.0,4,0.359,-6.335,0,0.365,b'Ghetto Life',704924,"(12,)","(12,)","(948,)","(948,)","(948,)","(948,)","(948, 12)","(948,)","(948, 12)","(100,)",0.5644761460022757,b'SOGCFKE12AB01843C0',235.71200000000002,"(1285,)","(1285,)",160.655,1,0.0,b'How Can I',7819009,b'TRBCWQC12903CA45DE',2003,Reggae
8437,22050,19078,0.4635937186196733,0.3677319352102149,b'AR6KK741187B98C9E9',,"b'New Orleans, LA'",,b'd3e79557-c278-40b6-89e6-ab8dc830b392',"(0,)","(0,)",b'Roy Brown',32286,"(40,)","(40,)","(40,)",b'fdde92409bf3535f3104db4ca1575dee',"(106,)","(106,)","(431,)","(431,)",0.0,163.83955,0.18899999999999997,0.0,9,0.086,-9.107000000000001,0,0.327,"b""Long 'Bout Midnight""",747166,"(8,)","(8,)","(554,)","(554,)","(554,)","(554,)","(554, 12)","(554,)","(554, 12)","(100,)",0.2658610492106501,b'SOQHOZN12AC468B4BC',159.173,"(431,)","(431,)",157.875,4,0.488,"b""Rockin' At Midnight""",8268868,b'TRBCYFO12903D11E5C',0,Blues
8446,22050,505,0.8531245232756404,0.5916280240080216,b'ARLHO5Z1187FB4C861',,"b'New York, NY'",,b'9beb62b2-88db-4cea-801e-162cd344ee53',"(12,)","(12,)",b'Beastie Boys',173,"(37,)","(37,)","(37,)",b'30514d14ff7c066e935940138adec810',"(78,)","(78,)","(317,)","(317,)",0.0,173.60934,0.0,0.0,1,0.5,-6.601,1,0.452,b'To The 5 Boroughs',21631,"(9,)","(9,)","(864,)","(864,)","(864,)","(864,)","(864, 12)","(864,)","(864, 12)","(100,)",,b'SOHDZDZ12A6D4F7238',161.64,"(634,)","(634,)",108.01299999999999,4,1.0,b'Crawlspace',224327,b'TRBCYOI128F1455566',2004,Rap
8452,22050,14590,0.7326033944243092,0.4970509586920282,b'ARLR9U31187B9A71AD',42.328070000000004,"b'Ann Arbor, MI'",-83.7336,b'794c6bf2-3241-416f-9b8f-24e2d84a1c4b',"(1,)","(1,)",b'Iggy And The Stooges',5515,"(10,)","(10,)","(10,)",b'1aa6a75b03d385c884ea608dce97aaae',"(282,)","(282,)","(850,)","(850,)",0.0,220.78649,0.0,0.0,9,0.53,-8.943,0,0.45399999999999996,b'Telluric Chaos',702618,"(6,)","(6,)","(592,)","(592,)","(592,)","(592,)","(592, 12)","(592,)","(592, 12)","(100,)",,b'SOZQPHD12AB0183D23',220.78599999999997,"(850,)","(850,)",231.08900000000003,3,1.0,b'1969',7794224,b'TRBCZKX12903C9E64C',1969,Rock
8455,22050,590,0.7306695019354311,0.6238352009226658,b'ARR6LWJ1187FB44C8B',,"b'Athens, GA'",,b'ea4dfa26-f633-4da6-a52a-f49ea4897b58',"(11,)","(11,)",b'R.E.M.',1324,"(34,)","(34,)","(34,)",b'4f9770e26364ceb8fd76564c032f5501',"(860,)","(860,)","(860,)","(860,)",0.0,340.11383,0.5710000000000001,0.0,2,0.496,-13.692,1,0.47,b'Dead Letter Office: The I.R.S. Years Vintage 1987',1156,"(10,)","(10,)","(1599,)","(1599,)","(1599,)","(1599,)","(1599, 12)","(1599,)","(1599, 12)","(100,)",0.5751035013329954,b'SOAPQSY12A6310E055',328.37699999999995,"(1720,)","(1720,)",153.833,1,0.0,b'Stumble',10443,b'TRBDANT128E0782452',1982,Rock
8457,22050,289,0.8392976775681696,0.7188914556702095,b'ARDVZTE1187FB5A0A1',,"b'Sayreville, NJ'",,b'5dcdb5eb-cb72-4e6e-9e63-b7bace604965',"(6,)","(6,)",b'Bon Jovi',827,"(21,)","(21,)","(21,)",b'2179dd4ef6d42110279291aae757b8fa',"(186,)","(186,)","(747,)","(747,)",0.0,318.09261000000004,0.0,0.0,6,0.594,-6.182,1,0.5820000000000001,b'Lost Highway',241148,"(10,)","(10,)","(885,)","(885,)","(885,)","(885,)","(885, 12)","(885,)","(885, 12)","(100,)",,b'SOPZYXX12A8C1316F8',313.10400000000004,"(1494,)","(1494,)",141.22299999999998,4,0.273,"b""Till We Ain't Strangers Anymore""",2630692,b'TRBDAVU128F423814A',2008,Rock
8459,22050,218875,0.6800422556189691,0.4498181731106692,b'AR6GR981187FB5184A',,"b'BROCKTON, Massachusetts'",,b'339ed05f-5f9f-4222-8e95-5bf5ec3af22a',"(0,)","(0,)",b'Sheek Louch',-1,"(21,)","(21,)","(21,)",b'43141bcb0afd6f60bff62861fe78e190',"(40,)","(40,)","(166,)","(166,)",0.0,64.65261,0.18899999999999997,0.0,8,0.085,-4.592,1,0.126,b'Life On D-Block',598477,"(5,)","(5,)","(255,)","(255,)","(255,)","(255,)","(255, 12)","(255,)","(255, 12)","(100,)",0.5890156588598198,b'SODNYAB12A8C145644',57.788999999999994,"(332,)","(332,)",157.696,4,1.0,b'Die Slow',6804676,b'TRBDAXF128F92F6565',2009,Rap
8474,22050,239641,0.6952838245495223,0.4025832364593197,b'ARO9XCZ1187B99C255',48.43434,"b'St. Renan, France'",-4.62141,b'3575a514-ef96-41a0-adc2-c5ed5827d8e7',"(0,)","(0,)",b'Nolwenn Leroy',-1,"(41,)","(41,)","(41,)",b'6e1d816f131a922340f7ea09cfe2da6a',"(61,)","(61,)","(256,)","(256,)",0.0,201.22077,0.247,0.0,1,0.031,-7.632999999999999,1,0.512,b'Nolwenn Leroy',309090,"(8,)","(8,)","(600,)","(600,)","(600,)","(600,)","(600, 12)","(600,)","(600, 12)","(100,)",0.4597249883312939,b'SOWBQRV12A58A7B9A4',185.74200000000002,"(767,)","(767,)",81.689,4,0.7929999999999999,b'Etre Une Femme',3495370,b'TRBDBXO128F42B3E45',2003,Pop
8475,22050,9839,0.5945365095722287,0.3874181952065967,b'ARNI9J91187B9ACFCD',51.7562,"b'Oxford, England'",-1.25949,b'dd166a1c-a1ef-451a-b0e9-bb4d5b097f0d',"(0,)","(0,)",b'The Primitives',27261,"(48,)","(48,)","(48,)",b'ec79888d9a615aea224b0ae4206b39d0',"(66,)","(66,)","(268,)","(268,)",0.0,172.93016,0.0,0.0,2,0.675,-10.592,1,0.377,b'Pure',700848,"(11,)","(11,)","(659,)","(659,)","(659,)","(659,)","(659, 12)","(659,)","(659, 12)","(100,)",0.3864772912554594,b'SOTOBYW12A8C1429DE',161.361,"(1073,)","(1073,)",99.75200000000001,4,0.8590000000000001,b'Never Tell',7779339,b'TRBDCAB128F92F7EE4',0,Rock
8476,22050,31569,0.7560638708428911,0.4914688816374959,b'AR82DJK1187B991107',34.053490000000004,"b'Los Angeles, CA'",-118.24531999999999,b'd7134426-a937-43bf-bc54-f10ad8102ed9',"(2,)","(2,)",b'The Pharcyde',7931,"(10,)","(10,)","(10,)",b'19f0e8f4b1d1af4ffb05d7182167e072',"(116,)","(116,)","(349,)","(349,)",0.0,303.46404,0.067,0.0,6,0.637,-6.125,1,0.522,b'Bizarre Ride II',83579,"(11,)","(11,)","(1437,)","(1437,)","(1437,)","(1437,)","(1437, 12)","(1437,)","(1437, 12)","(100,)",,b'SOSTXYN12A6D4F67D4',299.892,"(1742,)","(1742,)",69.57300000000001,3,0.33399999999999996,"b""Passin' Me By""",877676,b'TRBDCAH128EF362D31',1993,Rap
8477,22050,343187,0.5605579839038146,0.4527894767522226,b'AR1Y2PT1187FB5B9CE',27.940170000000002,b'Brandon',-82.32547,b'84f3a2c3-95b4-4d4f-82d9-0e4baf4886ab',"(0,)","(0,)",b'John Wesley',-1,"(49,)","(49,)","(49,)",b'11178400be29882986efecbdf6e58f7f',"(164,)","(164,)","(661,)","(661,)",0.0,270.31465,0.474,0.0,4,0.5660000000000001,-8.097999999999999,0,0.545,b'Chasing Monsters',463518,"(13,)","(13,)","(827,)","(827,)","(827,)","(827,)","(827, 12)","(827,)","(827, 12)","(100,)",0.4370362041116136,b'SOYYJBH12AB01894DB',259.111,"(1323,)","(1323,)",147.93200000000002,4,0.5870000000000001,b'Chasing Monsters',5158948,b'TRBDCPM128F9331795',0,Rock
8483,22050,297174,0.6949834090734855,0.42978028579125227,b'AR189B91187B9B8D9C',,b'',,b'979d01bc-a4da-4c80-8cc1-be40bd35cd5e',"(2,)","(2,)",b'Gustavo Cerati',14290,"(37,)","(37,)","(37,)",b'55f143102fed79660b1239f7bb26a09c',"(265,)","(265,)","(1064,)","(1064,)",0.0,333.19138,0.0,0.0,5,0.775,-6.996,1,0.594,b'Ah\xc3\xad Vamos',518086,"(18,)","(18,)","(952,)","(952,)","(952,)","(952,)","(952, 12)","(952,)","(952, 12)","(100,)",0.5610194095637725,b'SOQPTOJ12AB017DE93',316.534,"(2129,)","(2129,)",196.429,4,0.66,b'M\xc3\xa9dium',5736168,b'TRBDDMU128F9350474',2006,Rock
8484,22050,171836,0.0,0.0,b'ARWRMEN11F50C4BD18',,b'',,b'',"(0,)","(0,)",b'Elliot Smith',-1,"(36,)","(36,)","(36,)",b'b379f34506ac86f453b3f8b93ea5a274',"(84,)","(84,)","(346,)","(346,)",0.0,175.82975,7.627999999999999,0.0,7,0.802,-14.832,1,0.81,b'Audiovisual Couture Vol.1 by DJ koweSix',755860,"(6,)","(6,)","(680,)","(680,)","(680,)","(680,)","(680, 12)","(680,)","(680, 12)","(100,)",,b'SOBITKZ12CF582660A',167.87400000000002,"(692,)","(692,)",118.454,4,0.746,b'Angeles',8367442,b'TRBDDQF12903CB309A',0,Rock
8485,22050,16253,0.6042595598579541,0.4610230157261765,b'AR0CDSK1187FB52ED6',,"b'Paw Paw, WV'",,b'79ad8210-274e-4a99-8033-f4c9fe9be8a3',"(1,)","(1,)",b'Asleep At The Wheel',8624,"(25,)","(25,)","(25,)",b'd9807340125544277a0beeed3d0da414',"(163,)","(163,)","(819,)","(819,)",0.0,399.04607999999996,0.235,0.0,11,0.6990000000000001,-12.712,0,0.461,b'House Of Blue Lights',747512,"(16,)","(16,)","(1758,)","(1758,)","(1758,)","(1758,)","(1758, 12)","(1758,)","(1758, 12)","(100,)",0.549395782971502,b'SOSZDME12AF72AC84F',391.26199999999994,"(1639,)","(1639,)",123.40100000000001,5,0.619,b'Hot Rod Lincoln',8274350,b'TRBDDRB12903D133C5',1988,Country
8487,22050,170390,0.460409667072096,0.4423484484842041,b'AR9Q3LP1187FB3D647',,"b'New Orleans, LA'",,b'10031131-b9a0-4f2a-83bb-a7f26375efd7',"(0,)","(0,)",b'Soilent Green',21858,"(47,)","(47,)","(47,)",b'5ca7fd3107139b32fba81e81366facb7',"(203,)","(203,)","(816,)","(816,)",0.0,278.96117999999996,0.0,0.0,10,0.32299999999999995,-5.682,0,0.35100000000000003,b'Confrontation',223396,"(13,)","(13,)","(1010,)","(1010,)","(1010,)","(1010,)","(1010, 12)","(1010,)","(1010, 12)","(100,)",0.4370362041116136,b'SOIVVEW12A8C141277',274.75,"(1632,)","(1632,)",175.78099999999998,4,0.0,b'Pretty Smiles & Shattered Teeth',2440228,b'TRBDDTT128F4291192',0,Metal
8490,22050,49956,0.8159234203436856,0.5551383219226409,b'ARUZRFN1187B98AC05',,"b'Cleveland, OH'",,b'2fa45bbb-0efb-4950-9d40-94bf23cbfec1',"(0,)","(0,)",b'Bone Thugs-N-Harmony',5412,"(12,)","(12,)","(12,)",b'03875cc52833fd61c173cbbe5e3626ba',"(207,)","(207,)","(830,)","(830,)",0.0,266.05669,0.168,0.0,4,0.19899999999999998,-5.827000000000001,1,0.222,b'BTNHRESURRECTION',310248,"(11,)","(11,)","(1351,)","(1351,)","(1351,)","(1351,)","(1351, 12)","(1351,)","(1351, 12)","(100,)",,b'SOZZIEB12A8C1427FD',262.705,"(1660,)","(1660,)",187.958,4,0.442,b'2 Glocks',3510166,b'TRBDENB128F42B7798',2000,Rap
8494,22050,170471,0.7390992817501216,0.4711267145212444,b'ARKLA8V1187B999B68',,b'',,b'eeb41a1e-4326-4d04-8c47-0f564ceecd68',"(1,)","(1,)",b'Baroness',-1,"(23,)","(23,)","(23,)",b'36084ea2832928910fc90f2f7ec5d58a',"(716,)","(716,)","(716,)","(716,)",0.0,269.71383,0.0,0.0,0,0.621,-6.013,0,0.664,b'The Red Album',223562,"(13,)","(13,)","(831,)","(831,)","(831,)","(831,)","(831, 12)","(831,)","(831, 12)","(100,)",,b'SOSSOBZ12AF72A294F',257.637,"(1432,)","(1432,)",162.019,1,0.0,b'Wanderlust',2442513,b'TRBDEXM128F4291A7F',2007,Metal
8495,22050,2152,0.5079521886392171,0.33506079585209864,b'ARF9BNW1187FB3F54B',35.68094,"b'McMinnville, TN'",-85.77449,b'edfa1708-f764-43b1-867f-6dd363cca3f1',"(0,)","(0,)",b'Dottie West',17310,"(25,)","(25,)","(25,)",b'7634f26fd0346112dbf24d1a832885b1',"(88,)","(88,)","(269,)","(269,)",0.0,187.53261,2.949,0.0,4,0.648,-16.692,1,0.608,b'RCA Country Legends',293790,"(5,)","(5,)","(548,)","(548,)","(548,)","(548,)","(548, 12)","(548,)","(548, 12)","(100,)",,b'SOHNQBZ12A8C13856A',181.44099999999997,"(537,)","(537,)",87.19200000000001,3,0.596,b'Country Girl',3304449,b'TRBDFCT128F4285E05',0,Country
8496,22050,41002,0.6457200233360104,0.543954417055839,b'AROY6XW1187B991121',,"b'Carle Place, New York'",,b'5e7ccd92-6277-451a-aab9-1efd587c50f3',"(7,)","(7,)",b'Steve Vai',8613,"(25,)","(25,)","(25,)",b'1dd21e7f5c58ddd473da15b24b5f645c',"(49,)","(49,)","(201,)","(201,)",0.0,69.90321999999999,0.0,0.0,3,0.051,-7.949,0,0.14300000000000002,b'Sound Theories Vol. I & II',310447,"(3,)","(3,)","(135,)","(135,)","(135,)","(135,)","(135, 12)","(135,)","(135, 12)","(100,)",0.5183405378823447,b'SORSIAC12A8C140BD9',60.888999999999996,"(201,)","(201,)",169.65400000000002,4,0.8959999999999999,b'The Murder Prologue',3535642,b'TRBDFJX128F92C2847',2007,Rock
8497,22050,9549,0.6052783033175688,0.395273631551009,b'AR6HAZT1187FB4A3AA',35.48703,"b'Ozark, AR'",-93.8277,b'82ad256f-8036-4318-98cb-e9b1e36c39e6',"(0,)","(0,)",b'Roy Buchanan',6490,"(41,)","(41,)","(41,)",b'fe138ba9b858de82e1b9f901dc1aefac',"(223,)","(223,)","(672,)","(672,)",0.0,365.71383,0.27899999999999997,0.0,2,0.634,-8.701,1,0.677,b'20th Century Masters: The Millennium Collection: Best Of Roy Buchanan',94278,"(21,)","(21,)","(1005,)","(1005,)","(1005,)","(1005,)","(1005, 12)","(1005,)","(1005, 12)","(100,)",,b'SOSJIMT12A8C137360',351.788,"(1345,)","(1345,)",110.92399999999999,3,1.0,b'C.C. Ryder',2232697,b'TRBDFKG128F4263AAF',0,Blues
8506,22050,6190,0.6834557007638835,0.4271229698860146,b'ARRM70G1187B9A7F64',,"b'Hudsonville, MS'",,b'7032cf8a-ca2e-48c4-bffe-a9a77e223bbb',"(1,)","(1,)",b'Junior Kimbrough',-1,"(37,)","(37,)","(37,)",b'c2f59e3b927f653907dae5a6ea3bd8d6',"(145,)","(145,)","(454,)","(454,)",0.0,294.76526,2.305,0.0,4,0.831,-14.845,1,0.608,b'Meet Me in the City',367177,"(13,)","(13,)","(703,)","(703,)","(703,)","(703,)","(703, 12)","(703,)","(703, 12)","(100,)",0.5109966480826532,b'SOWDLGO12AB0182434',290.453,"(909,)","(909,)",92.32,3,0.546,b'Lonesome Road',4088310,b'TRBDGEW128F93333E0',1997,Blues
8512,22050,3618,0.6645599786043399,0.3975695954429906,b'ARNJVSL1187B99AFD4',52.51606999999999,"b'Berlin, Germany'",13.37698,b'5579a23d-c411-4930-987d-ff89d77c1c12',"(2,)","(2,)",b'2raumwohnung',91846,"(44,)","(44,)","(44,)",b'fda001508ce44478b36b6ac379918810',"(252,)","(252,)","(1010,)","(1010,)",0.0,449.38404,2.4090000000000003,0.0,0,0.616,-8.213,1,0.66,b'36 Grad Remixe',105923,"(19,)","(19,)","(2337,)","(2337,)","(2337,)","(2337,)","(2337, 12)","(2337,)","(2337, 12)","(100,)",,b'SOPAPHW12A8C13C373',445.63699999999994,"(2019,)","(2019,)",134.033,4,0.354,"b""36 Grad (Paul van Dyk's Vandit Clubmix)""",1097463,b'TRBDGOX128F428E2B9',0,Pop
8513,22050,16794,0.6273614470848322,0.40664264869909933,b'AR6UVLC1187B9B4D4C',42.33168,"b'Detroit, MI'",-83.04791999999999,b'2c16cb3f-e85f-4158-889f-ffc038f5792d',"(1,)","(1,)",b'Suzi Quatro',32562,"(14,)","(14,)","(14,)",b'104e877e83d9ce801ace4a5b5fe8bdfb',"(162,)","(162,)","(652,)","(652,)",0.0,301.21751,0.345,0.0,9,0.6890000000000001,-5.308,1,0.579,b'What Goes Around',27598,"(14,)","(14,)","(936,)","(936,)","(936,)","(936,)","(936, 12)","(936,)","(936, 12)","(100,)",,b'SOFIHWY12A6D4F98F9',285.878,"(1305,)","(1305,)",131.56799999999998,4,1.0,b'Born To Run',301595,b'TRBDGQU128F146607A',1995,Rock
8518,22050,49246,0.775797362701256,0.6011860594553833,b'AR13CXU1187B9AD30A',51.52328,"b'London, England'",-0.21345999999999998,b'8f92558c-2baa-4758-8c38-615519e9deda',"(9,)","(9,)",b'The Clash',344,"(12,)","(12,)","(12,)",b'd8ee6283f3987737233068b19cfda3cb',"(157,)","(157,)","(474,)","(474,)",0.0,140.77342,0.0,0.0,9,0.0,-8.331,1,0.0,b'The Future Is Unwritten',383964,"(7,)","(7,)","(493,)","(493,)","(493,)","(493,)","(493, 12)","(493,)","(493, 12)","(100,)",,b'SOXPJYV12A8C146554',134.641,"(949,)","(949,)",203.94400000000002,3,0.32899999999999996,"b""I'm So Bored With The U.S.A.""",4262099,b'TRBDGXH128F92E1661',1977,Punk
8527,22050,6186,0.7011808736075507,0.4666288889016846,b'AR7TTS41187B9B42D3',34.36401,"b'Oxford, MS'",-89.51876999999999,b'355eed00-6c40-4d33-940a-600b2597407a',"(3,)","(3,)",b'R.L. Burnside',26588,"(50,)","(50,)","(50,)",b'dd24dc270e0c8062d62865ef9754d2b3',"(349,)","(349,)","(349,)","(349,)",0.0,196.88443999999998,0.345,0.0,0,0.326,-10.425999999999998,0,0.306,b'First Recordings',815268,"(11,)","(11,)","(779,)","(779,)","(779,)","(779,)","(779, 12)","(779,)","(779, 12)","(100,)",,b'SOEWLHT12AB0185559',192.61,"(697,)","(697,)",107.601,1,0.0,"b""Rollin' and Tumblin'""",9008001,b'TRBDHSQ12903CDB3E8',2001,Blues
8530,22050,26622,0.6347850127948855,0.41440449527153,b'ARV91AY1187FB52E52',,b'',,b'8cb3aa4a-3b4c-48b8-be0a-e57010fc1430',"(0,)","(0,)",b'Love and Rockets',149266,"(33,)","(33,)","(33,)",b'19b969013665c896103839624da89043',"(123,)","(123,)","(497,)","(497,)",0.0,311.19628,0.0,0.0,5,0.774,-9.356,1,0.674,b'Sweet F.A.',189887,"(7,)","(7,)","(1172,)","(1172,)","(1172,)","(1172,)","(1172, 12)","(1172,)","(1172, 12)","(100,)",,b'SOVOBMR12A8C133961',286.91200000000003,"(1991,)","(1991,)",97.036,4,1.0,b'Sweet Lover Hangover',2071028,b'TRBDHUR128F423EC48',1996,Rock
8537,22050,271259,0.5228218177630841,0.3555029950198822,b'ARPCEWC11F4C83EEA7',,b'',,b'',"(0,)","(0,)",b'Eddie Palmieri',152309,"(36,)","(36,)","(36,)",b'42f29ba2f4623887811ad2eb704b4436',"(204,)","(204,)","(818,)","(818,)",0.0,392.85506000000004,0.331,0.0,5,0.40700000000000003,-11.876,0,0.509,b'Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976',248450,"(19,)","(19,)","(1754,)","(1754,)","(1754,)","(1754,)","(1754, 12)","(1754,)","(1754, 12)","(100,)",,b'SOSCRKV12A8C13BBBD',385.88699999999994,"(2452,)","(2452,)",127.749,4,0.0,b'Nada De Ti',2821906,b'TRBDIKL128F42649B0',1973,Latin
8540,22050,222,0.9054770013616722,0.8433802744296327,b'ARF5M7Q1187FB501E8',,"b'Los Angeles, CA'",,b'0ab49580-c84f-44d4-875f-d83760ea2cfe',"(4,)","(4,)",b'Maroon 5',1030,"(17,)","(17,)","(17,)",b'd4f0595d1fa8304d9cd54fe6249d5f40',"(182,)","(182,)","(730,)","(730,)",0.0,270.70649,3.9130000000000003,0.0,6,0.0,-6.247000000000001,1,0.055,b'Songs About Jane',81735,"(13,)","(13,)","(1078,)","(1078,)","(1078,)","(1078,)","(1078, 12)","(1078,)","(1078, 12)","(100,)",,b'SOCOZKO12B0B8066E3',261.433,"(1459,)","(1459,)",164.049,4,0.662,b'Sweetest Goodbye',864432,b'TRBDIOP128EF35F99C',2002,Rock
8542,22050,25654,0.5086362291338029,0.3721191186306522,b'AREUYDJ1187B9BA040',,"b'Hav\xc3\xad\xc5\x99ov, \xc4\x8cesk\xc3\xa1 republika'",,b'ea759c1a-5ee5-4729-9871-7ddd270469d6',"(1,)","(1,)",b'Krystof',8949,"(35,)","(35,)","(35,)",b'4d1e662449a5a5b48abeae7fce32454a',"(163,)","(163,)","(656,)","(656,)",0.0,252.57751000000002,0.0,0.0,2,0.494,-7.546,1,0.629,b'Zi(v)je',189605,"(11,)","(11,)","(707,)","(707,)","(707,)","(707,)","(707, 12)","(707,)","(707, 12)","(100,)",,b'SODKOWW12A8C1325BB',252.577,"(1312,)","(1312,)",156.107,4,0.365,b'Vodne stocne',2058982,b'TRBDISR128F423E194',0,Pop
8549,22050,177526,0.5699888892338775,0.3668161337918303,b'ARQY95Q1187FB3E53A',,b'',,b'0a87ad5f-728a-4a0f-b461-5ab84f63cd94',"(1,)","(1,)",b'Melissa Auf der Maur',217242,"(43,)","(43,)","(43,)",b'8951db68a9b5a1cd8053bede2f8dd8dd',"(116,)","(116,)","(465,)","(465,)",0.0,232.6722,5.114,0.0,4,0.026000000000000002,-6.412999999999999,1,0.275,b'Out Of Our Minds',775336,"(9,)","(9,)","(782,)","(782,)","(782,)","(782,)","(782, 12)","(782,)","(782, 12)","(100,)",0.2490372691737997,b'SOYCSXH12AC3A4DF57',227.72400000000002,"(930,)","(930,)",121.98299999999999,4,1.0,b'The Key',8578970,b'TRBDJNF12903CE6967',2010,Rock
8556,22050,88667,0.6216294358245289,0.519120079762355,b'ARPVMJZ1187FB48D2D',,"b'New York, NY [The Bronx]'",,b'f1edfbed-9315-4550-859c-599cc3fdee57',"(2,)","(2,)",b'Willie Colon',14382,"(49,)","(49,)","(49,)",b'a2c8e9e214c82114b84a2af624166f25',"(523,)","(523,)","(523,)","(523,)",0.0,250.06975,0.121,0.0,0,0.58,-7.818,0,0.467,b'Salsa Legende - Best of Willie Colon',265899,"(14,)","(14,)","(1097,)","(1097,)","(1097,)","(1097,)","(1097, 12)","(1097,)","(1097, 12)","(100,)",,b'SOCEDDF12A8C13C33C',233.78400000000002,"(1568,)","(1568,)",128.444,1,0.0,b'Guajira Y Ven',2879367,b'TRBDJWO128F427218D',2001,Latin
8560,22050,1245,0.8106969830715695,0.4819758491535272,b'ARO5T1P1187B9AC680',40.65507,"b'Brooklyn, New York'",-73.94888,b'9d1ebcfe-4c15-4d18-95d3-d919898638a1',"(10,)","(10,)",b'Lou Reed',960,"(12,)","(12,)","(12,)",b'35e107d1ee0b8368b49b2b5ad8403624',"(135,)","(135,)","(543,)","(543,)",0.0,211.66975,0.0,0.0,9,0.8759999999999999,-10.905999999999999,1,0.723,b'Live - In Concert',299049,"(8,)","(8,)","(774,)","(774,)","(774,)","(774,)","(774, 12)","(774,)","(774, 12)","(100,)",,b'SOEYFZV12A8C13C4A7',199.593,"(1086,)","(1086,)",154.03799999999998,4,0.518,"b""Sally Can't Dance""",3349363,b'TRBDKOV128F4290943',1974,Rock
8567,22050,111885,0.4979421060663372,0.34107330104708233,b'AR63RWN1187FB3E89A',34.560390000000005,"b'Marvell, AR'",-90.91386999999999,b'2b520be3-0bfe-4904-b372-d04b8cc161ec',"(1,)","(1,)",b'Robert Lockwood_ Jr.',47650,"(15,)","(15,)","(15,)",b'9ceb016fe87e7e97b48515e33d7b5b10',"(258,)","(258,)","(258,)","(258,)",0.0,162.45506,0.374,0.0,2,0.491,-13.158,1,0.569,b'I Got To Find Me A Woman',369461,"(8,)","(8,)","(520,)","(520,)","(520,)","(520,)","(520, 12)","(520,)","(520, 12)","(100,)",0.0,b'SOYWVRO12AB018353B',150.013,"(517,)","(517,)",99.70100000000001,1,0.08900000000000001,b'Kindhearted Woman Blues',4114967,b'TRBDLIB128F9338167',1998,Blues
8568,22050,1573,1.0,0.8267770134906597,b'ARCGJ6U1187FB4D01F',,"b'St. Louis, MO'",,b'1138a764-2212-4d0a-b02d-0dc14df91e08',"(2,)","(2,)",b'Akon',197645,"(11,)","(11,)","(11,)",b'879f468368ff55f2589f79cf784a6b09',"(71,)","(71,)","(362,)","(362,)",0.0,175.20281,0.0,0.0,0,0.43200000000000005,-10.796,1,0.414,b'Riddim Driven: Fiesta',463665,"(11,)","(11,)","(716,)","(716,)","(716,)","(716,)","(716, 12)","(716,)","(716, 12)","(100,)",,b'SOVAJWX12AB0181448',172.00799999999998,"(1087,)","(1087,)",125.228,5,1.0,b'Gun Shot',5160446,b'TRBDLLL128F9331D6E',0,Rap
8569,22050,12829,0.6453679560153077,0.4230219215750594,b'ARHG53Q1187B9ACBFC',32.67828,b'Georgia',-83.22295,b'c76bbcf8-eea2-4342-b34a-1813adbd1de6',"(0,)","(0,)",b'Alias',63394,"(45,)","(45,)","(45,)",b'493f28dd4214cf5ffbe5e719689f9ffb',"(189,)","(189,)","(570,)","(570,)",0.0,310.72607999999997,0.0,0.0,1,0.835,-6.192,1,0.47700000000000004,b'The Other Side Of The Looking Glass',225156,"(11,)","(11,)","(1314,)","(1314,)","(1314,)","(1314,)","(1314, 12)","(1314,)","(1314, 12)","(100,)",0.4541929882180224,b'SOZASXE12A58A7F12B',303.758,"(1709,)","(1709,)",111.67,3,1.0,b'Dying To Stay',2463165,b'TRBDLRT128F4296B2F',0,Rap
